W,Q_rio,T,pH,SS,I0,OD,C_procesos,C_obs,t12_bio,theta,n,B,t12_foto_sol,t12_ox8,M_up,ruido
943.2091214661431,32.393541824039154,14.998802199094495,8.265645530880876,256.07600925837727,0.0,7.033414914557101,0.0003218242209755862,0.00033636589402061083,104.12948602051236,1.0447712058240217,0.042426691149326415,21.434198678229436,1.5896278377999145,1.7413366948299212,164.48517646957663,0.9426947088754399
1409.4658540719304,15.46408411435099,17.40884614037353,8.231842262204752,65.37337472902206,0.0,6.359204953408118,0.0009605058842360642,0.0010181938645631079,67.90203145661582,1.0353500942736191,0.04590959155843893,21.237363552708466,1.9523158069343571,3.703127197483531,169.99674231568417,0.9789287346690566
1107.0135371622548,21.099629754328696,13.279229222155916,7.984922963945073,165.48075557027786,115.82016702153052,7.0705780072761,0.0005633751977337896,0.0006491453274239741,43.03368908846063,1.0610243693619414,0.03902462327823776,21.48626424217173,0.8237121231580611,3.73479478467308,229.4091086477508,0.9666758885462642
1118.7337654796243,12.990113265986391,12.683956319202643,8.102886700871359,44.26660596038775,279.08502941556776,7.7519034573186945,0.0008789798696883443,0.0009108200634142158,80.57427239682121,1.049654127120055,0.03667792849345404,19.807054383779985,0.5053765630541367,3.9679079657849656,74.97578990781841,1.0129713282724668
1144.3613398533225,26.78805432404534,12.962495027857726,8.149866489681763,395.74205832051626,289.87054117554584,6.789755800883526,0.000462052931475177,0.0005417884313440584,52.79286965047797,1.0352283049833548,0.03581271756847627,20.17117730767696,1.8846238123192753,2.0655734236908154,245.38407539746657,0.9886700235471654
1174.2782896863491,12.262610961706748,14.987035811740181,7.792893479962949,28.18955111373365,0.0,6.621133279134076,0.00098639928816118,0.001223631338366113,78.48343461833856,1.045409176470273,0.03590020268641292,16.421509237689598,1.4963878059036912,1.083612612275798,237.86112859641688,1.0692018537934636
765.3130789129908,14.666531237100694,13.747404294036043,7.316572568605903,96.4994403063614,0.0,7.109865718497641,0.0005473385516165214,0.0006420186557665356,115.9136996500178,1.0508695709215317,0.04963834426829299,21.258744030916247,0.7212150894633207,3.3389666090942534,156.53573843054915,0.978303751842035
990.5638774724099,29.92510716679493,14.732378668765,7.0230355093123435,218.8992081272015,435.7309030258372,7.194687903441129,0.0003580376265014968,0.00044931106637437055,47.95950386043779,1.0373093789802768,0.03629101303842499,18.830480185260924,0.7769825311201625,3.3705532204753945,210.45435073616144,1.0227668650379032
834.3807623033691,23.00620638482978,16.127206863342483,7.989493238551314,90.21330307769968,327.9441961442297,7.171874547813675,0.0003878860587572431,0.0005423207203860869,79.68772815715401,1.0647465829673086,0.0371291952294663,15.552630199952265,0.9275596311011489,3.736193253300036,196.21102360069563,1.1374985218177602
961.1436759248977,27.208558190180945,13.928275813901386,7.988388206735641,272.52962953813665,0.0,7.552247046861937,0.0003871651920817866,0.0004531182191242752,76.17582949631775,1.0324615654595077,0.04859511406917271,22.77248169380478,0.7889220069821952,2.5811614028246654,147.84441675489362,1.0393715206489744
723.2357850788981,29.082782828464254,15.99083952870161,7.9503421503809735,385.0712035299091,316.98306986190926,7.170503691128029,0.0002698793695752303,0.0003651419402567492,45.25334893813615,1.0510824419784461,0.035130906413156845,21.665537671234652,1.713327464127011,3.554560924690559,63.282485398060544,1.244950574189583
1400.9702237159831,25.770323310165672,12.11787672870221,7.754115729228096,247.09309419186184,0.0,7.669253588052811,0.0005941215407626248,0.000658654944710145,84.82544071200587,1.0457062049600137,0.047430770850152515,18.719936813485226,1.9702886043690053,1.9761543829102806,163.50307583030545,1.0100885549346121
